shoulder,wrist,tp,fp
0.02434450000000002,0.019374300632911397,10,0
0.02434450000000002,0.02177355696202532,10,0
0.02434450000000002,0.024172813291139246,10,0
0.02434450000000002,0.02657206962025317,10,0
0.02434450000000002,0.02897132594936709,10,0
0.02434450000000002,0.03137058227848102,10,0
0.02434450000000002,0.03376983860759494,10,0
0.02434450000000002,0.03616909493670886,10,0
0.02434450000000002,0.03856835126582279,10,0
0.02434450000000002,0.040967607594936714,10,0
0.02434450000000002,0.04336686392405063,10,0
0.02434450000000002,0.04576612025316456,10,0
0.02434450000000002,0.048165376582278485,10,0
0.02434450000000002,0.050564632911392404,10,0
0.02434450000000002,0.05296388924050633,10,0
0.02434450000000002,0.055363145569620256,10,0
0.02434450000000002,0.057762401898734175,10,0
0.02434450000000002,0.0601616582278481,10,0
0.02434450000000002,0.06256091455696203,10,0
0.02434450000000002,0.06496017088607595,10,0
0.02434450000000002,0.06735942721518988,10,0
0.02434450000000002,0.0697586835443038,10,0
0.02434450000000002,0.07215793987341772,10,0
0.02434450000000002,0.07455719620253165,10,0
0.02434450000000002,0.07695645253164557,10,0
0.02434450000000002,0.07935570886075949,10,0
0.02434450000000002,0.08175496518987342,10,0
0.02434450000000002,0.08415422151898734,10,0
0.02434450000000002,0.08655347784810126,10,0
0.02434450000000002,0.08895273417721519,10,0
0.02434450000000002,0.09135199050632911,10,0
0.02434450000000002,0.09375124683544303,10,0
0.02434450000000002,0.09615050316455696,10,0
0.02434450000000002,0.09854975949367088,10,0
0.02434450000000002,0.1009490158227848,10,0
0.02434450000000002,0.10334827215189873,10,0
0.02434450000000002,0.10574752848101265,10,0
0.02434450000000002,0.10814678481012657,10,0
0.02434450000000002,0.1105460411392405,10,0
0.02434450000000002,0.11294529746835442,10,0
0.02434450000000002,0.11534455379746834,10,0
0.02434450000000002,0.11774381012658228,10,0
0.02434450000000002,0.1201430664556962,10,0
0.02434450000000002,0.12254232278481013,10,0
0.02434450000000002,0.12494157911392405,10,0
0.025497334177215208,0.019374300632911397,10,0
0.025497334177215208,0.02177355696202532,10,0
0.025497334177215208,0.024172813291139246,10,0
0.025497334177215208,0.02657206962025317,10,0
0.025497334177215208,0.02897132594936709,10,0
0.025497334177215208,0.03137058227848102,10,0
0.025497334177215208,0.03376983860759494,10,0
0.025497334177215208,0.03616909493670886,10,0
0.025497334177215208,0.03856835126582279,10,0
0.025497334177215208,0.040967607594936714,10,0
0.025497334177215208,0.04336686392405063,10,0
0.025497334177215208,0.04576612025316456,10,0
0.025497334177215208,0.048165376582278485,10,0
0.025497334177215208,0.050564632911392404,10,0
0.025497334177215208,0.05296388924050633,10,0
0.025497334177215208,0.055363145569620256,10,0
0.025497334177215208,0.057762401898734175,10,0
0.025497334177215208,0.0601616582278481,10,0
0.025497334177215208,0.06256091455696203,10,0
0.025497334177215208,0.06496017088607595,10,0
0.025497334177215208,0.06735942721518988,10,0
0.025497334177215208,0.0697586835443038,10,0
0.025497334177215208,0.07215793987341772,10,0
0.025497334177215208,0.07455719620253165,10,0
0.025497334177215208,0.07695645253164557,10,0
0.025497334177215208,0.07935570886075949,10,0
0.025497334177215208,0.08175496518987342,10,0
0.025497334177215208,0.08415422151898734,10,0
0.025497334177215208,0.08655347784810126,10,0
0.025497334177215208,0.08895273417721519,10,0
0.025497334177215208,0.09135199050632911,10,0
0.025497334177215208,0.09375124683544303,10,0
0.025497334177215208,0.09615050316455696,10,0
0.025497334177215208,0.09854975949367088,10,0
0.025497334177215208,0.1009490158227848,10,0
0.025497334177215208,0.10334827215189873,10,0
0.025497334177215208,0.10574752848101265,10,0
0.025497334177215208,0.10814678481012657,10,0
0.025497334177215208,0.1105460411392405,10,0
0.025497334177215208,0.11294529746835442,10,0
0.025497334177215208,0.11534455379746834,10,0
0.025497334177215208,0.11774381012658228,10,0
0.025497334177215208,0.1201430664556962,10,0
0.025497334177215208,0.12254232278481013,10,0
0.025497334177215208,0.12494157911392405,10,0
0.026650168354430397,0.019374300632911397,10,0
0.026650168354430397,0.02177355696202532,10,0
0.026650168354430397,0.024172813291139246,10,0
0.026650168354430397,0.02657206962025317,10,0
0.026650168354430397,0.02897132594936709,10,0
0.026650168354430397,0.03137058227848102,10,0
0.026650168354430397,0.03376983860759494,10,0
0.026650168354430397,0.03616909493670886,10,0
0.026650168354430397,0.03856835126582279,10,0
0.026650168354430397,0.040967607594936714,10,0
0.026650168354430397,0.04336686392405063,10,0
0.026650168354430397,0.04576612025316456,10,0
0.026650168354430397,0.048165376582278485,10,0
0.026650168354430397,0.050564632911392404,10,0
0.026650168354430397,0.05296388924050633,10,0
0.026650168354430397,0.055363145569620256,10,0
0.026650168354430397,0.057762401898734175,10,0
0.026650168354430397,0.0601616582278481,10,0
0.026650168354430397,0.06256091455696203,10,0
0.026650168354430397,0.06496017088607595,10,0
0.026650168354430397,0.06735942721518988,10,0
0.026650168354430397,0.0697586835443038,10,0
0.026650168354430397,0.07215793987341772,10,0
0.026650168354430397,0.07455719620253165,10,0
0.026650168354430397,0.07695645253164557,10,0
0.026650168354430397,0.07935570886075949,10,0
0.026650168354430397,0.08175496518987342,10,0
0.026650168354430397,0.08415422151898734,10,0
0.026650168354430397,0.08655347784810126,10,0
0.026650168354430397,0.08895273417721519,10,0
0.026650168354430397,0.09135199050632911,10,0
0.026650168354430397,0.09375124683544303,10,0
0.026650168354430397,0.09615050316455696,10,0
0.026650168354430397,0.09854975949367088,10,0
0.026650168354430397,0.1009490158227848,10,0
0.026650168354430397,0.10334827215189873,10,0
0.026650168354430397,0.10574752848101265,10,0
0.026650168354430397,0.10814678481012657,10,0
0.026650168354430397,0.1105460411392405,10,0
0.026650168354430397,0.11294529746835442,10,0
0.026650168354430397,0.11534455379746834,10,0
0.026650168354430397,0.11774381012658228,10,0
0.026650168354430397,0.1201430664556962,10,0
0.026650168354430397,0.12254232278481013,10,0
0.026650168354430397,0.12494157911392405,10,0
0.027803002531645585,0.019374300632911397,10,0
0.027803002531645585,0.02177355696202532,10,0
0.027803002531645585,0.024172813291139246,10,0
0.027803002531645585,0.02657206962025317,10,0
0.027803002531645585,0.02897132594936709,10,0
0.027803002531645585,0.03137058227848102,10,0
0.027803002531645585,0.03376983860759494,10,0
0.027803002531645585,0.03616909493670886,10,0
0.027803002531645585,0.03856835126582279,10,0
0.027803002531645585,0.040967607594936714,10,0
0.027803002531645585,0.04336686392405063,10,0
0.027803002531645585,0.04576612025316456,10,0
0.027803002531645585,0.048165376582278485,10,0
0.027803002531645585,0.050564632911392404,10,0
0.027803002531645585,0.05296388924050633,10,0
0.027803002531645585,0.055363145569620256,10,0
0.027803002531645585,0.057762401898734175,10,0
0.027803002531645585,0.0601616582278481,10,0
0.027803002531645585,0.06256091455696203,10,0
0.027803002531645585,0.06496017088607595,10,0
0.027803002531645585,0.06735942721518988,10,0
0.027803002531645585,0.0697586835443038,10,0
0.027803002531645585,0.07215793987341772,10,0
0.027803002531645585,0.07455719620253165,10,0
0.027803002531645585,0.07695645253164557,10,0
0.027803002531645585,0.07935570886075949,10,0
0.027803002531645585,0.08175496518987342,10,0
0.027803002531645585,0.08415422151898734,10,0
0.027803002531645585,0.08655347784810126,10,0
0.027803002531645585,0.08895273417721519,10,0
0.027803002531645585,0.09135199050632911,10,0
0.027803002531645585,0.09375124683544303,10,0
0.027803002531645585,0.09615050316455696,10,0
0.027803002531645585,0.09854975949367088,10,0
0.027803002531645585,0.1009490158227848,10,0
0.027803002531645585,0.10334827215189873,10,0
0.027803002531645585,0.10574752848101265,10,0
0.027803002531645585,0.10814678481012657,10,0
0.027803002531645585,0.1105460411392405,10,0
0.027803002531645585,0.11294529746835442,10,0
0.027803002531645585,0.11534455379746834,10,0
0.027803002531645585,0.11774381012658228,10,0
0.027803002531645585,0.1201430664556962,10,0
0.027803002531645585,0.12254232278481013,10,0
0.027803002531645585,0.12494157911392405,10,0
0.028955836708860774,0.019374300632911397,10,0
0.028955836708860774,0.02177355696202532,10,0
0.028955836708860774,0.024172813291139246,10,0
0.028955836708860774,0.02657206962025317,10,0
0.028955836708860774,0.02897132594936709,10,0
0.028955836708860774,0.03137058227848102,10,0
0.028955836708860774,0.03376983860759494,10,0
0.028955836708860774,0.03616909493670886,10,0
0.028955836708860774,0.03856835126582279,10,0
0.028955836708860774,0.040967607594936714,10,0
0.028955836708860774,0.04336686392405063,10,0
0.028955836708860774,0.04576612025316456,10,0
0.028955836708860774,0.048165376582278485,10,0
0.028955836708860774,0.050564632911392404,10,0
0.028955836708860774,0.05296388924050633,10,0
0.028955836708860774,0.055363145569620256,10,0
0.028955836708860774,0.057762401898734175,10,0
0.028955836708860774,0.0601616582278481,10,0
0.028955836708860774,0.06256091455696203,10,0
0.028955836708860774,0.06496017088607595,10,0
0.028955836708860774,0.06735942721518988,10,0
0.028955836708860774,0.0697586835443038,10,0
0.028955836708860774,0.07215793987341772,10,0
0.028955836708860774,0.07455719620253165,10,0
0.028955836708860774,0.07695645253164557,10,0
0.028955836708860774,0.07935570886075949,10,0
0.028955836708860774,0.08175496518987342,10,0
0.028955836708860774,0.08415422151898734,10,0
0.028955836708860774,0.08655347784810126,10,0
0.028955836708860774,0.08895273417721519,10,0
0.028955836708860774,0.09135199050632911,10,0
0.028955836708860774,0.09375124683544303,10,0
0.028955836708860774,0.09615050316455696,10,0
0.028955836708860774,0.09854975949367088,10,0
0.028955836708860774,0.1009490158227848,10,0
0.028955836708860774,0.10334827215189873,10,0
0.028955836708860774,0.10574752848101265,10,0
0.028955836708860774,0.10814678481012657,10,0
0.028955836708860774,0.1105460411392405,10,0
0.028955836708860774,0.11294529746835442,10,0
0.028955836708860774,0.11534455379746834,10,0
0.028955836708860774,0.11774381012658228,10,0
0.028955836708860774,0.1201430664556962,10,0
0.028955836708860774,0.12254232278481013,10,0
0.028955836708860774,0.12494157911392405,10,0
0.030108670886075967,0.019374300632911397,10,0
0.030108670886075967,0.02177355696202532,10,0
0.030108670886075967,0.024172813291139246,10,0
0.030108670886075967,0.02657206962025317,10,0
0.030108670886075967,0.02897132594936709,10,0
0.030108670886075967,0.03137058227848102,10,0
0.030108670886075967,0.03376983860759494,10,0
0.030108670886075967,0.03616909493670886,10,0
0.030108670886075967,0.03856835126582279,10,0
0.030108670886075967,0.040967607594936714,10,0
0.030108670886075967,0.04336686392405063,10,0
0.030108670886075967,0.04576612025316456,10,0
0.030108670886075967,0.048165376582278485,10,0
0.030108670886075967,0.050564632911392404,10,0
0.030108670886075967,0.05296388924050633,10,0
0.030108670886075967,0.055363145569620256,10,0
0.030108670886075967,0.057762401898734175,10,0
0.030108670886075967,0.0601616582278481,10,0
0.030108670886075967,0.06256091455696203,10,0
0.030108670886075967,0.06496017088607595,10,0
0.030108670886075967,0.06735942721518988,10,0
0.030108670886075967,0.0697586835443038,10,0
0.030108670886075967,0.07215793987341772,10,0
0.030108670886075967,0.07455719620253165,10,0
0.030108670886075967,0.07695645253164557,10,0
0.030108670886075967,0.07935570886075949,10,0
0.030108670886075967,0.08175496518987342,10,0
0.030108670886075967,0.08415422151898734,10,0
0.030108670886075967,0.08655347784810126,10,0
0.030108670886075967,0.08895273417721519,10,0
0.030108670886075967,0.09135199050632911,10,0
0.030108670886075967,0.09375124683544303,10,0
0.030108670886075967,0.09615050316455696,10,0
0.030108670886075967,0.09854975949367088,10,0
0.030108670886075967,0.1009490158227848,10,0
0.030108670886075967,0.10334827215189873,10,0
0.030108670886075967,0.10574752848101265,10,0
0.030108670886075967,0.10814678481012657,10,0
0.030108670886075967,0.1105460411392405,10,0
0.030108670886075967,0.11294529746835442,10,0
0.030108670886075967,0.11534455379746834,10,0
0.030108670886075967,0.11774381012658228,10,0
0.030108670886075967,0.1201430664556962,10,0
0.030108670886075967,0.12254232278481013,10,0
0.030108670886075967,0.12494157911392405,10,0
0.03126150506329115,0.019374300632911397,10,0
0.03126150506329115,0.02177355696202532,10,0
0.03126150506329115,0.024172813291139246,10,0
0.03126150506329115,0.02657206962025317,10,0
0.03126150506329115,0.02897132594936709,10,0
0.03126150506329115,0.03137058227848102,10,0
0.03126150506329115,0.03376983860759494,10,0
0.03126150506329115,0.03616909493670886,10,0
0.03126150506329115,0.03856835126582279,10,0
0.03126150506329115,0.040967607594936714,10,0
0.03126150506329115,0.04336686392405063,10,0
0.03126150506329115,0.04576612025316456,10,0
0.03126150506329115,0.048165376582278485,10,0
0.03126150506329115,0.050564632911392404,10,0
0.03126150506329115,0.05296388924050633,10,0
0.03126150506329115,0.055363145569620256,10,0
0.03126150506329115,0.057762401898734175,10,0
0.03126150506329115,0.0601616582278481,10,0
0.03126150506329115,0.06256091455696203,10,0
0.03126150506329115,0.06496017088607595,10,0
0.03126150506329115,0.06735942721518988,10,0
0.03126150506329115,0.0697586835443038,10,0
0.03126150506329115,0.07215793987341772,10,0
0.03126150506329115,0.07455719620253165,10,0
0.03126150506329115,0.07695645253164557,10,0
0.03126150506329115,0.07935570886075949,10,0
0.03126150506329115,0.08175496518987342,10,0
0.03126150506329115,0.08415422151898734,10,0
0.03126150506329115,0.08655347784810126,10,0
0.03126150506329115,0.08895273417721519,10,0
0.03126150506329115,0.09135199050632911,10,0
0.03126150506329115,0.09375124683544303,10,0
0.03126150506329115,0.09615050316455696,10,0
0.03126150506329115,0.09854975949367088,10,0
0.03126150506329115,0.1009490158227848,10,0
0.03126150506329115,0.10334827215189873,10,0
0.03126150506329115,0.10574752848101265,10,0
0.03126150506329115,0.10814678481012657,10,0
0.03126150506329115,0.1105460411392405,10,0
0.03126150506329115,0.11294529746835442,10,0
0.03126150506329115,0.11534455379746834,10,0
0.03126150506329115,0.11774381012658228,10,0
0.03126150506329115,0.1201430664556962,10,0
0.03126150506329115,0.12254232278481013,10,0
0.03126150506329115,0.12494157911392405,10,0
0.032414339240506344,0.019374300632911397,10,0
0.032414339240506344,0.02177355696202532,10,0
0.032414339240506344,0.024172813291139246,10,0
0.032414339240506344,0.02657206962025317,10,0
0.032414339240506344,0.02897132594936709,10,0
0.032414339240506344,0.03137058227848102,10,0
0.032414339240506344,0.03376983860759494,10,0
0.032414339240506344,0.03616909493670886,10,0
0.032414339240506344,0.03856835126582279,10,0
0.032414339240506344,0.040967607594936714,10,0
0.032414339240506344,0.04336686392405063,10,0
0.032414339240506344,0.04576612025316456,10,0
0.032414339240506344,0.048165376582278485,10,0
0.032414339240506344,0.050564632911392404,10,0
0.032414339240506344,0.05296388924050633,10,0
0.032414339240506344,0.055363145569620256,10,0
0.032414339240506344,0.057762401898734175,10,0
0.032414339240506344,0.0601616582278481,10,0
0.032414339240506344,0.06256091455696203,10,0
0.032414339240506344,0.06496017088607595,10,0
0.032414339240506344,0.06735942721518988,10,0
0.032414339240506344,0.0697586835443038,10,0
0.032414339240506344,0.07215793987341772,10,0
0.032414339240506344,0.07455719620253165,10,0
0.032414339240506344,0.07695645253164557,10,0
0.032414339240506344,0.07935570886075949,10,0
0.032414339240506344,0.08175496518987342,10,0
