shoulder,wrist,tp,fp
0.03788986582278481,0.9257901550632911,49,49
0.03788986582278481,0.9402529113924051,49,49
0.03788986582278481,0.954715667721519,49,49
0.03788986582278481,0.9691784240506328,49,49
0.03788986582278481,0.9836411803797468,49,49
0.03788986582278481,0.9981039367088608,49,49
0.03788986582278481,1.0125666930379746,49,49
0.03788986582278481,1.0270294493670886,49,49
0.03788986582278481,1.0414922056962026,49,49
0.03788986582278481,1.0559549620253166,49,49
0.03788986582278481,1.0704177183544306,49,49
0.03788986582278481,1.0848804746835443,49,49
0.03788986582278481,1.0993432310126583,49,49
0.03788986582278481,1.1138059873417723,49,49
0.03788986582278481,1.128268743670886,49,49
0.03788986582278481,1.1427315,49,49
0.05046865443037974,0.00017375,0,0
0.05046865443037974,0.014636506329113924,36,36
0.05046865443037974,0.029099262658227848,39,39
0.05046865443037974,0.04356201898734177,40,40
0.05046865443037974,0.058024775316455696,40,40
0.05046865443037974,0.07248753164556962,40,40
0.05046865443037974,0.08695028797468354,40,40
0.05046865443037974,0.10141304430379747,40,40
0.05046865443037974,0.11587580063291139,40,40
0.05046865443037974,0.13033855696202531,41,41
0.05046865443037974,0.14480131329113924,42,42
0.05046865443037974,0.15926406962025316,42,42
0.05046865443037974,0.1737268259493671,42,42
0.05046865443037974,0.188189582278481,42,42
0.05046865443037974,0.20265233860759493,43,43
0.05046865443037974,0.21711509493670886,43,43
0.05046865443037974,0.23157785126582278,43,43
0.05046865443037974,0.2460406075949367,43,43
0.05046865443037974,0.2605033639240506,43,43
0.05046865443037974,0.2749661202531645,43,43
0.05046865443037974,0.28942887658227845,44,44
0.05046865443037974,0.3038916329113924,44,44
0.05046865443037974,0.3183543892405063,44,44
0.05046865443037974,0.3328171455696202,44,44
0.05046865443037974,0.34727990189873414,44,44
0.05046865443037974,0.36174265822784807,45,45
0.05046865443037974,0.376205414556962,45,45
0.05046865443037974,0.3906681708860759,45,45
0.05046865443037974,0.40513092721518984,45,45
0.05046865443037974,0.41959368354430376,45,45
0.05046865443037974,0.4340564398734177,45,45
0.05046865443037974,0.4485191962025316,45,45
0.05046865443037974,0.46298195253164554,45,45
0.05046865443037974,0.47744470886075946,45,45
0.05046865443037974,0.4919074651898734,45,45
0.05046865443037974,0.5063702215189873,45,45
0.05046865443037974,0.5208329778481012,45,45
0.05046865443037974,0.5352957341772152,45,45
0.05046865443037974,0.5497584905063291,45,45
0.05046865443037974,0.564221246835443,45,45
0.05046865443037974,0.5786840031645569,45,45
0.05046865443037974,0.5931467594936709,45,45
0.05046865443037974,0.6076095158227848,45,45
0.05046865443037974,0.6220722721518986,46,46
0.05046865443037974,0.6365350284810126,46,46
0.05046865443037974,0.6509977848101266,46,46
0.05046865443037974,0.6654605411392405,46,46
0.05046865443037974,0.6799232974683543,46,46
0.05046865443037974,0.6943860537974683,46,46
0.05046865443037974,0.7088488101265823,46,46
0.05046865443037974,0.7233115664556962,46,46
0.05046865443037974,0.73777432278481,46,46
0.05046865443037974,0.752237079113924,46,46
0.05046865443037974,0.766699835443038,47,47
0.05046865443037974,0.7811625917721519,47,47
0.05046865443037974,0.7956253481012657,47,47
0.05046865443037974,0.8100881044303797,47,47
0.05046865443037974,0.8245508607594937,47,47
0.05046865443037974,0.8390136170886076,47,47
0.05046865443037974,0.8534763734177214,47,47
0.05046865443037974,0.8679391297468354,47,47
0.05046865443037974,0.8824018860759494,47,47
0.05046865443037974,0.8968646424050633,47,47
0.05046865443037974,0.9113273987341771,47,47
0.05046865443037974,0.9257901550632911,47,47
0.05046865443037974,0.9402529113924051,47,47
0.05046865443037974,0.954715667721519,47,47
0.05046865443037974,0.9691784240506328,47,47
0.05046865443037974,0.9836411803797468,47,47
0.05046865443037974,0.9981039367088608,47,47
0.05046865443037974,1.0125666930379746,47,47
0.05046865443037974,1.0270294493670886,47,47
0.05046865443037974,1.0414922056962026,47,47
0.05046865443037974,1.0559549620253166,47,47
0.05046865443037974,1.0704177183544306,47,47
0.05046865443037974,1.0848804746835443,47,47
0.05046865443037974,1.0993432310126583,47,47
0.05046865443037974,1.1138059873417723,47,47
0.05046865443037974,1.128268743670886,47,47
0.05046865443037974,1.1427315,47,47
0.06304744303797467,0.00017375,0,0
0.06304744303797467,0.014636506329113924,20,20
0.06304744303797467,0.029099262658227848,23,23
0.06304744303797467,0.04356201898734177,24,24
0.06304744303797467,0.058024775316455696,24,24
0.06304744303797467,0.07248753164556962,24,24
0.06304744303797467,0.08695028797468354,24,24
0.06304744303797467,0.10141304430379747,24,24
0.06304744303797467,0.11587580063291139,24,24
0.06304744303797467,0.13033855696202531,24,24
0.06304744303797467,0.14480131329113924,24,24
0.06304744303797467,0.15926406962025316,24,24
0.06304744303797467,0.1737268259493671,24,24
0.06304744303797467,0.188189582278481,24,24
0.06304744303797467,0.20265233860759493,25,25
0.06304744303797467,0.21711509493670886,25,25
0.06304744303797467,0.23157785126582278,25,25
