shoulder,wrist,tp,fp
0.00161699999999995,0.00017375,0,0
0.01417726329113919,0.00017375,0,0
0.02673752658227843,0.00017375,0,0
0.03929778987341767,0.00017375,0,0
0.05185805316455691,0.00017375,0,0
0.06441831645569615,0.00017375,0,0
0.07697857974683539,0.00017375,0,0
0.07697857974683539,0.011937930379746836,0,0
0.07697857974683539,0.02370211075949367,1,0
0.07697857974683539,0.035466291139240505,4,0
0.07697857974683539,0.04723047151898734,4,1
0.07697857974683539,0.05899465189873418,4,1
0.07697857974683539,0.07075883227848101,4,1
0.07697857974683539,0.08252301265822785,4,1
0.07697857974683539,0.09428719303797468,4,1
0.07697857974683539,0.10605137341772151,4,1
0.07697857974683539,0.11781555379746836,4,1
0.07697857974683539,0.1295797341772152,4,1
0.07697857974683539,0.14134391455696202,4,1
0.07697857974683539,0.15310809493670885,4,1
0.07697857974683539,0.1648722753164557,4,1
0.07697857974683539,0.17663645569620254,4,1
0.07697857974683539,0.18840063607594937,4,1
0.07697857974683539,0.2001648164556962,4,2
0.07697857974683539,0.21192899683544303,4,2
0.07697857974683539,0.2236931772151899,4,2
0.07697857974683539,0.23545735759493672,4,2
0.07697857974683539,0.24722153797468355,4,2
0.07697857974683539,0.25898571835443035,4,2
0.07697857974683539,0.2707498987341772,4,2
0.07697857974683539,0.282514079113924,4,2
0.07697857974683539,0.29427825949367087,6,2
0.07697857974683539,0.30604243987341767,6,2
0.07697857974683539,0.31780662025316453,6,2
0.07697857974683539,0.3295708006329114,6,2
0.07697857974683539,0.3413349810126582,6,2
0.08953884303797463,0.00017375,0,0
0.08953884303797463,0.011937930379746836,0,0
0.08953884303797463,0.02370211075949367,1,0
0.08953884303797463,0.035466291139240505,3,0
0.08953884303797463,0.04723047151898734,3,1
0.08953884303797463,0.05899465189873418,3,1
0.08953884303797463,0.07075883227848101,3,1
0.08953884303797463,0.08252301265822785,3,1
0.08953884303797463,0.09428719303797468,3,1
0.08953884303797463,0.10605137341772151,3,1
0.08953884303797463,0.11781555379746836,3,1
0.08953884303797463,0.1295797341772152,3,1
0.08953884303797463,0.14134391455696202,3,1
0.08953884303797463,0.15310809493670885,3,1
0.08953884303797463,0.1648722753164557,3,1
0.08953884303797463,0.17663645569620254,3,1
0.08953884303797463,0.18840063607594937,3,1
0.08953884303797463,0.2001648164556962,3,2
0.08953884303797463,0.21192899683544303,3,2
0.08953884303797463,0.2236931772151899,3,2
0.08953884303797463,0.23545735759493672,3,2
0.08953884303797463,0.24722153797468355,3,2
0.08953884303797463,0.25898571835443035,3,2
0.08953884303797463,0.2707498987341772,3,2
0.08953884303797463,0.282514079113924,3,2
0.08953884303797463,0.29427825949367087,5,2
0.08953884303797463,0.30604243987341767,5,2
0.08953884303797463,0.31780662025316453,5,2
0.08953884303797463,0.3295708006329114,5,2
0.08953884303797463,0.3413349810126582,5,2
0.10209910632911387,0.00017375,0,0
0.10209910632911387,0.011937930379746836,0,0
0.10209910632911387,0.02370211075949367,0,0
0.10209910632911387,0.035466291139240505,0,0
0.10209910632911387,0.04723047151898734,0,0
0.10209910632911387,0.05899465189873418,0,0
0.10209910632911387,0.07075883227848101,0,0
0.10209910632911387,0.08252301265822785,0,0
0.10209910632911387,0.09428719303797468,0,0
0.10209910632911387,0.10605137341772151,0,0
0.10209910632911387,0.11781555379746836,0,0
0.10209910632911387,0.1295797341772152,0,0
0.10209910632911387,0.14134391455696202,0,0
0.10209910632911387,0.15310809493670885,0,0
0.10209910632911387,0.1648722753164557,0,0
0.10209910632911387,0.17663645569620254,0,0
0.10209910632911387,0.18840063607594937,0,0
0.10209910632911387,0.2001648164556962,0,1
0.10209910632911387,0.21192899683544303,0,1
0.10209910632911387,0.2236931772151899,0,1
0.10209910632911387,0.23545735759493672,0,1
0.10209910632911387,0.24722153797468355,0,1
0.10209910632911387,0.25898571835443035,0,1
0.10209910632911387,0.2707498987341772,0,1
0.10209910632911387,0.282514079113924,0,1
0.10209910632911387,0.29427825949367087,0,1
0.10209910632911387,0.30604243987341767,0,1
0.10209910632911387,0.31780662025316453,0,1
0.10209910632911387,0.3295708006329114,0,1
0.10209910632911387,0.3413349810126582,0,1
0.10209910632911387,0.35309916139240505,0,2
